44030100101201511250414X	1151	5179	100.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504166	1100	0520	2000.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	1000-2000万	A	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504182	1151	5129	10.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504190	1100	6290	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	H	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112504203	1151	5199	500.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504211	1100	5219	100.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
44030100101201511250422X	1151	8291	20.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504238	1100	5180	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	3.800000	2	14.300000	2	0.000000	2	0.000000	2	-9.800000	2	-9.800000	2	0.000000	2	-10.500000	2	1
440301001012015112504254	1151	7590	500.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100-500万	M	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	2	30.990000	2	31.140000	2	28.640000	2	28.640000	2	0.270000	2	0.270000	2	0.020000	2	-0.150000	2	1
440301001012015112504270	1151	5430	200.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112504297	2100	7030	0.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100万以内	K	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	6	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
